within,within,between,between,within_perm,within_perm,between_perm,between_perm
high,low,high,low,high,low,high,low
0.3768179103237941,0.28937246748022694,0.1603754800003435,0.1916211493723082,0.014358771409325694,0.012764070221821057,-0.009591232093180899,-0.02414684620322526
0.4039428757347408,0.2213480825214503,0.18026808768928632,0.18220239365125718,-0.013424860542443882,-0.007651802033723292,0.01797175554355269,-0.002032057706943933
0.3751232537850678,0.25553782057973934,0.17665595429538733,0.16592715047179066,-0.0418410860186362,-0.002272687009577817,-0.010448404496755733,0.005163256866005088
0.3960329987793112,0.25891372549990355,0.17378746726981434,0.1706534712162025,-0.006723922439565974,0.019253297416067475,-0.016177012579177086,-0.006203719421083061
0.38243602905752044,0.20866093735711969,0.16910123915786474,0.15378063092723848,-0.014771224164780996,-0.03911647624243652,-0.010122253122482926,0.009255067394060172
0.38968428968844127,0.264207349943178,0.1898807940242276,0.1657810660581279,0.02689879016430568,-0.018126235891078184,-0.010081284080064588,0.0037643954076013743
0.39534158851525786,0.2354718386377104,0.18092447949218038,0.174334178148138,0.025392790606917782,-0.012798755439025223,0.00763355007270976,0.0002670830365880051
0.3857414279708809,0.27647994879773136,0.18946116896735118,0.18114401580416253,-0.02773592018681114,-0.05155364295177576,-0.003148703236079796,0.003558509995680872
0.4073678848109938,0.23164200213101466,0.18890804405927153,0.17289019880974862,0.012952135778522153,-0.043108680471872586,-0.004818337293054664,0.005538340271659161
0.3524871581487834,0.21208766939115345,0.17237853836403208,0.1748768504298279,-0.004851605852956674,-0.013592567845230847,0.0031101595514251967,-0.007654139431494675
0.3704105099091158,0.22852436080272576,0.18856290318983734,0.1754899357176205,-0.04052720761803383,0.010470685926048169,0.008352852452092998,0.016299706284280097
0.3648666841640825,0.26505836376516795,0.1835711975251077,0.185064285666888,-0.007168227188267512,0.02433941304234977,-0.005139251726896874,-0.0041296332366654535
0.3663482690976586,0.2836389949145497,0.17240855010519995,0.15876823273980986,0.0011538569387605762,0.024819718724470686,-0.0016942628307956911,-0.0022454667225120877
0.4065813939071368,0.2888622450168617,0.18816609126469852,0.19340955357425746,-0.0584522713045903,-0.03872026284414382,-0.006061965600353076,0.013848564259786204
0.3920083032207523,0.25467767110872375,0.20477984372378844,0.16473694591455176,0.009069288365830607,-0.022361828184619813,-0.007152641723012102,-0.0009171798262166557
0.37552655719518346,0.26507822352903865,0.17960764547094782,0.17550013568532244,-0.00802250442023285,-0.0012936699518050975,0.008139925152795916,-0.00022868527378347257
0.3907378430522769,0.26455942566214014,0.2280943296246441,0.1829412113785267,0.003918300439255889,0.016456570396134497,-0.01002896036040791,-0.011389313200433102
0.4012647690423655,0.2225205324927001,0.17977487523048194,0.17228622634962656,-0.013343058765406621,0.047656880712714296,0.0006182050405924877,-0.0011769713839269458
0.38952678595031887,0.24870315557267353,0.19993126363468222,0.15557480899458542,-0.05821707723587593,0.03205088552740009,-0.0019105579151869148,0.008511070225566561
0.38302260037544195,0.2584616085528014,0.18950757367248608,0.17500595309854686,-0.029320080308441736,-0.016513734957034447,-0.00761085012809898,-0.010920786916302081
0.35831628126604537,0.2666523995424387,0.16043863897368232,0.1852851307706593,-0.040191276125820435,0.00015290172117305242,-0.001137688409187811,-0.0203831550217851
0.3757168007751937,0.2559430348717364,0.1707094905025432,0.17241979576243688,0.0158579810304594,-0.019357855917811907,-0.0031018199572761373,-0.0021835476653922956
0.3431901300531513,0.237656980177853,0.18791310984348764,0.18069933423752926,-0.011184663224334644,0.015438619072940125,-0.008605395221153035,-0.0068514107010107855
0.37820643318349856,0.2435737224674681,0.19934836037297876,0.19937226080937995,-0.005838176955322021,0.0470082133579665,0.005102527137632881,-0.0006188007332474982
